id,x,y,INFECTED
9573,92,23,no
4098,2,24,no
8527,56,30,no
9801,4,72,no
4391,72,41,no
1896,64,94,no
4698,43,54,no
3450,41,21,no
9352,62,43,no
5056,91,91,no
9691,75,77,no
9646,36,52,no
2001,74,0,no
2377,72,38,no
1313,37,37,no
7783,66,38,no
3096,46,87,no
9449,1,99,no
4690,46,64,no
4293,17,15,no
5285,2,78,no
9333,61,37,no
2560,60,86,no
8196,92,5,no
609,35,47,no
8817,78,44,no
2765,42,56,no
6741,47,11,no
4349,41,80,no
7307,36,56,no
5487,45,84,no
3037,40,30,no
3063,92,59,no
5625,35,58,no
263,6,86,no
3829,96,29,no
5650,65,28,no
2308,48,79,no
3092,90,55,no
5516,88,25,no
5927,85,67,no
12,74,39,no
3578,95,69,no
1916,9,64,no
3246,93,61,no
9020,23,13,no
4537,13,21,no
8677,78,37,no
7316,79,50,no
5436,8,61,no
4205,13,15,no
6003,98,8,no
8419,83,3,no
7859,19,48,no
6691,94,52,no
3575,4,56,no
4678,17,1,no
8927,86,55,no
461,46,1,no
8166,32,62,no
3440,31,40,no
8383,58,52,no
9830,3,40,no
834,7,27,no
6727,35,67,no
3747,3,83,no
6166,15,15,no
5478,56,64,no
9477,33,70,no
808,77,57,no
1555,54,15,no
7487,26,79,no
9063,87,68,no
5488,89,24,no
433,1,30,no
9567,15,80,no
7054,65,67,no
4780,93,9,no
6413,17,14,no
5349,78,40,no
801,42,26,no
9711,76,24,no
113,67,63,no
9895,70,31,no
4844,91,99,no
4456,91,10,no
6492,7,66,no
3068,26,61,no
8962,82,61,no
516,52,21,no
7880,62,85,no
7413,87,21,no
2077,53,34,no
6423,61,63,no
9590,58,79,no
2753,63,49,no
9560,63,75,no
2752,47,4,no
1925,96,28,no
1028,27,48,no
6882,11,72,no
4291,55,95,no
6833,12,56,no
3169,23,31,no
3667,72,10,no
269,55,53,no
2522,50,72,no
1095,88,71,no
1394,84,62,no
7367,75,28,no
6417,20,72,no
5805,71,61,no
5944,90,74,no
1234,17,37,no
6564,40,81,no
458,14,0,no
7816,8,12,no
6437,12,31,no
4994,77,13,no
5129,88,89,no
2843,1,52,no
7600,56,11,no
8230,41,94,no
3309,16,49,no
3426,11,45,no
4732,15,87,no
1644,52,47,no
9529,88,90,no
8907,83,86,no
5930,85,29,no
5826,83,17,no
9685,23,17,no
896,42,17,no
8841,12,93,no
9140,44,80,no
8604,83,94,no
9707,27,48,no
7960,22,39,no
8351,3,63,no
9159,67,52,no
7400,98,68,no
7492,96,93,no
7490,74,96,no
265,7,22,no
2264,95,85,no
36,41,97,no
112,84,67,no
77,99,65,no
3696,52,37,no
9448,80,86,no
4612,88,4,no
7284,86,64,no
7729,70,0,no
2998,44,30,no
3604,6,17,no
3125,6,58,no
8249,36,81,no
6700,13,66,no
9210,26,96,no
360,61,43,no
6686,16,84,no
7618,23,13,no
9319,12,21,no
4404,93,7,no
9144,90,57,no
7183,87,0,no
6526,70,13,no
8357,48,77,no
2403,2,11,no
9937,37,37,no
8146,69,57,no
3991,26,33,no
194,47,86,no
6628,25,14,no
5980,93,6,no
8675,90,69,no
9668,65,57,no
9861,95,4,no
648,66,21,no
5374,93,26,no
4510,69,36,no
2036,68,24,no
1503,96,38,no
2134,78,3,no
5813,80,67,no
4226,88,25,no
5392,1,17,no
9378,3,16,no
1451,41,91,no
9558,56,68,no
8009,0,79,no
8616,33,55,no
3192,51,11,no
3038,26,20,no
4979,38,53,no
6464,36,79,no
3871,77,94,no
5175,51,33,no
8602,50,99,no
1662,35,98,no
758,60,39,no
1030,61,29,no
443,81,30,no
8670,37,63,no
3301,68,90,no
1301,52,12,no
1842,75,76,no
5751,42,6,no
8487,61,79,no
8647,35,90,no
1548,21,15,no
9422,30,79,no
1755,25,94,no
9677,63,85,no
9016,87,14,no
4800,74,88,no
2538,36,10,no
358,80,63,no
6186,72,64,no
2589,74,52,no
8712,91,23,no
7757,2,33,no
2842,59,50,no
6497,17,50,no
3927,53,10,no
5300,14,42,no
5787,88,32,no
5632,3,59,no
9355,87,33,no
7651,78,9,no
6111,39,93,no
7211,97,52,no
1298,92,55,no
7111,98,25,no
2055,82,8,no
1250,7,5,no
5171,7,17,no
8737,27,14,no
6316,57,61,no
950,85,36,no
3288,86,69,no
7482,46,44,no
3218,35,30,no
1618,39,98,no
2793,68,11,no
9540,36,49,no
8108,65,4,no
7063,64,71,no
9605,54,89,no
9099,1,54,no
8352,24,7,no
3202,95,72,no
1405,4,79,no
3181,73,49,no
969,19,18,no
6398,63,69,no
9854,19,9,no
776,69,45,no
620,63,91,no
3269,69,68,no
7196,52,74,no
6443,71,54,no
504,11,75,no
1990,67,65,no
8656,32,91,no
9008,97,11,no
5705,24,21,no
8021,18,51,no
1931,52,74,no
8209,29,28,no
3205,32,33,no
4927,37,61,no
2324,96,83,no
3343,13,54,no
1524,82,73,no
3215,64,67,no
1580,88,7,no
6057,84,49,no
4424,25,72,no
5176,24,85,no
2489,51,65,no
595,46,52,no
5791,37,2,no
1058,52,84,no
1288,25,65,no
4991,49,57,no
322,4,17,no
997,89,16,no
3794,22,24,no
671,32,54,no
2186,50,30,no
3308,14,47,no
8933,50,80,no
6822,93,21,no
2600,56,49,no
2410,37,61,no
329,40,6,no
6447,92,76,no
8319,88,85,no
2974,5,60,no
5555,63,38,no
1270,80,33,no
4056,27,84,no
5462,69,65,no
6996,52,28,no
3035,4,94,no
7188,9,43,no
2500,99,35,no
8420,80,57,no
2198,23,31,no
3242,68,81,no
6581,56,69,no
7620,23,19,no
106,57,21,no
8653,64,30,no
3599,74,72,no
5427,86,70,no
2641,74,79,no
8208,26,9,no
9392,52,89,no
1859,67,91,no
8026,30,47,no
8399,47,48,no
6223,83,37,no
795,73,91,no
5636,40,99,no
3680,25,2,no
6024,14,19,no
535,4,73,no
8041,4,82,no
4411,29,69,no
315,95,50,no
7717,12,8,no
8900,73,23,no
5154,17,54,no
9276,17,10,no
2492,5,98,no
4765,76,92,no
7917,79,92,no
6198,26,57,no
9478,67,7,no
2020,75,90,no
9761,53,8,no
7042,59,87,no
8080,7,13,no
4973,14,23,no
5961,47,5,no
3363,11,59,no
7121,2,25,no
1779,92,67,no
3730,29,87,no
6728,98,21,no
9344,39,15,no
1539,35,27,no
5067,61,92,no
2687,80,29,no
1371,40,63,no
8284,76,80,no
7250,71,5,no
3774,28,97,no
1915,27,14,no
7779,5,69,no
398,39,20,no
2257,40,68,no
7734,40,60,no
6804,8,26,no
7541,96,84,no
4215,71,40,no
7899,55,16,no
5356,22,5,no
1046,69,21,no
119,97,57,no
5647,54,34,no
7870,33,87,no
5763,8,7,no
8728,14,95,no
6141,13,99,no
881,29,43,no
3612,94,79,no
1090,97,7,no
1934,78,41,no
8458,40,68,no
1077,13,60,no
9783,41,69,no
4869,4,72,no
813,37,54,no
5931,22,5,no
5102,37,59,no
4743,20,97,no
5876,55,42,no
479,60,38,no
9117,24,23,no
6671,86,38,no
8462,24,10,no
954,94,42,no
1982,94,85,no
4431,36,88,no
8325,10,79,no
610,2,39,no
7664,98,34,no
7562,54,85,no
855,41,81,no
3547,17,56,no
4847,58,13,no
7468,23,93,no
9773,9,8,no
3338,71,5,no
2320,45,90,no
9240,0,70,no
3641,38,85,no
4196,53,53,no
8645,53,20,no
2035,23,27,no
4074,30,57,no
4379,93,99,no
5525,13,50,no
4029,12,34,no
3934,56,49,no
4871,2,14,no
1880,19,19,no
6080,29,51,no
1483,10,86,no
7931,20,83,no
4884,34,35,no
3368,8,79,no
2427,72,38,no
3185,66,32,no
4942,62,55,no
9820,48,8,no
3326,79,16,no
3683,15,76,no
245,46,64,no
6134,50,10,no
7334,20,51,no
5208,47,3,no
1103,84,87,no
1991,7,26,no
2425,85,95,no
9432,85,17,no
3077,14,37,no
37,35,93,no
3982,47,83,no
1073,35,58,no
9216,73,22,no
8275,70,32,no
8863,70,27,no
3736,83,38,no
5707,87,11,no
4031,63,87,no
7096,63,45,no
6360,76,75,no
1923,52,59,no
9876,13,50,no
3946,34,36,no
7426,80,31,no
2438,81,27,no
1359,4,35,no
6049,92,12,no
923,79,1,no
3596,20,90,no
8630,76,97,no
7059,55,16,no
8142,54,28,no
5594,91,58,no
8508,36,18,no
598,83,72,no
7181,37,72,no
1534,39,45,no
5491,21,93,no
2720,80,15,no
2229,51,5,no
2432,23,50,no
5661,6,86,no
5230,39,24,no
3060,70,87,no
3706,58,2,no
6165,67,5,no
9004,44,2,no
1552,35,40,no
4207,22,99,no
1428,96,66,no
1174,99,42,no
6407,39,72,no
6676,42,19,no
6587,79,81,no
2285,18,67,no
7207,87,81,no
3537,40,96,no
8172,4,89,no
4206,29,4,no
1327,47,59,no
5081,12,47,no
3313,47,75,no
5127,76,88,no
1050,28,45,no
2832,37,43,no
4286,55,33,no
1140,51,87,no
16,19,4,no
5896,13,19,no
14,72,7,no
8793,15,6,no
1785,19,60,no
820,66,49,no
1848,79,46,no
230,30,5,no
6229,88,30,no
6147,22,44,no
7603,55,75,no
3859,63,79,no
3647,32,85,no
6827,61,2,no
5741,13,98,no
6305,3,42,no
8989,76,94,no
4926,97,14,no
9754,53,74,no
117,42,84,no
9906,68,99,no
901,26,81,no
4915,14,19,no
1749,22,73,no
936,95,40,no
4384,10,25,no
68,97,35,no
672,7,85,no
2488,23,58,no
3839,20,3,no
7796,12,43,no
9971,80,78,no
3360,78,49,no
2261,61,43,no
8064,70,46,no
833,51,15,no
6053,58,41,no
521,63,89,no
5744,84,93,no
3498,4,46,no
2306,53,34,no
3451,17,98,no
4225,63,2,no
2705,22,74,no
3633,1,32,no
8509,44,11,no
6799,77,31,no
2792,95,98,no
4980,65,51,no
4873,25,34,no
7466,67,11,no
9758,15,26,no
3300,64,40,no
4631,31,55,no
28,64,63,no
84,61,79,no
591,24,19,no
7374,22,72,no
9222,34,4,no
334,28,41,no
4152,44,22,no
3294,55,22,no
1864,43,0,no
6297,88,6,no
422,52,82,no
639,93,57,no
3322,78,77,no
1926,32,84,no
5282,9,57,no
3395,74,34,no
4958,9,56,no
5290,80,51,no
7163,59,85,no
5075,89,48,no
8906,87,89,no
8176,18,68,no
8430,18,45,no
2750,33,88,no
4020,96,24,no
323,97,48,no
2653,40,79,no
366,44,94,no
2939,29,92,no
8052,65,50,no
9934,5,89,no
3162,96,44,no
6778,50,88,no
2085,52,95,no
6964,69,72,no
890,87,37,no
9786,50,0,no
5834,10,62,no
6763,18,50,no
7305,79,16,no
3652,12,52,no
336,2,95,no
5039,78,88,no
7913,63,78,no
1704,18,28,no
271,0,13,no
3928,12,10,no
3212,94,38,no
6435,74,64,no
7517,77,87,no
5869,95,24,no
6834,79,8,no
6071,85,40,no
918,53,15,no
8997,81,23,no
7283,25,92,no
770,32,52,no
3868,55,79,no
228,68,62,no
8491,47,24,no
7701,1,32,no
7884,62,87,no
7574,44,45,no
7385,98,66,no
5646,4,19,no
66,73,10,no
9057,9,2,no
8397,0,81,no
7314,11,85,no
2545,0,93,no
4650,55,82,no
1919,67,83,no
1316,77,78,no
5078,89,43,no
8193,13,67,no
3176,20,66,no
4619,57,7,no
2045,24,0,no
9374,49,46,no
8332,66,44,no
9873,63,16,no
3531,58,81,no
743,26,14,no
5849,38,31,no
8171,82,85,no
5040,72,92,no
551,41,18,no
4867,11,65,no
3432,36,49,no
9313,36,45,no
3391,91,76,no
5899,30,69,no
166,18,94,no
4421,64,33,no
6096,86,73,no
622,50,51,no
5659,10,36,no
7411,0,83,no
4771,62,32,no
5284,14,33,no
8885,21,22,no
5281,32,74,no
7129,50,0,no
3971,92,67,no
6863,45,19,no
52,40,88,no
5262,87,81,no
2101,31,9,no
6534,45,72,no
9841,50,29,no
6348,54,61,no
8096,95,49,no
6576,57,60,no
9462,9,53,no
3245,57,69,no
7891,20,27,no
168,55,37,no
7430,52,13,no
5575,21,75,no
9742,57,98,no
8010,70,18,no
1442,96,8,no
8600,59,92,no
9119,39,40,no
7023,14,17,no
3929,83,22,no
7116,47,35,no
5485,72,65,no
9838,14,95,no
3815,83,59,no
376,49,52,no
3365,76,13,no
9599,38,77,no
2917,91,85,no
5537,74,19,no
794,23,25,no
2456,81,55,no
9425,40,33,no
8563,26,22,no
1815,40,31,no
4065,32,0,no
1862,45,85,no
4395,42,17,no
8355,72,79,no
5612,2,8,no
9306,5,93,no
4752,47,16,no
3403,34,67,no
1621,76,31,no
3574,71,1,no
4897,98,14,no
7585,83,92,no
675,93,80,no
4745,31,45,no
9782,42,46,no
2630,21,12,no
2869,31,52,no
6687,57,57,no
5224,44,41,no
5897,16,90,no
1170,37,16,no
8966,0,4,no
931,89,1,no
9406,68,41,no
9218,44,87,no
8030,40,8,no
9315,45,77,no
8513,71,19,no
4396,28,90,no
9914,22,17,no
1438,93,59,no
7158,30,98,no
212,83,64,no
7677,10,11,no
3008,69,58,no
1979,28,59,no
207,11,0,no
1116,34,87,no
4114,59,80,no
1151,36,66,no
4149,54,93,no
9076,23,20,no
3337,41,28,no
7577,67,87,no
6192,41,76,no
4791,4,6,no
294,29,26,no
282,82,24,no
7391,7,89,no
7740,9,74,no
7075,79,12,no
3504,41,71,no
6531,38,61,no
944,25,91,no
7072,34,95,no
2562,66,67,no
3907,4,66,no
6101,50,58,no
189,9,98,no
7686,2,14,no
2382,2,41,no
9384,50,40,no
4491,45,42,no
771,85,3,no
3488,2,31,no
6263,49,54,no
1500,40,58,no
8974,74,27,no
1530,61,2,no
1334,41,48,no
8709,80,60,no
9493,16,13,no
6655,42,62,no
9520,66,95,no
4278,76,51,no
6014,64,49,no
6098,1,88,no
4425,8,50,no
1834,88,49,no
6722,38,83,no
2503,92,8,no
1257,25,10,no
5891,76,2,no
5975,60,35,no
4447,59,88,no
2927,44,28,no
5816,39,29,no
89,40,27,no
940,91,99,no
2547,8,14,no
7759,59,38,no
4406,55,76,no
8276,58,99,no
3786,92,73,no
6791,68,92,no
3247,34,68,no
4168,14,75,no
9182,11,56,no
4892,22,28,no
440,61,18,no
184,39,28,no
4260,30,73,no
643,96,28,no
3643,98,23,no
8348,39,66,no
9608,85,2,no
7881,4,59,no
1723,51,75,no
3702,98,90,no
4930,12,77,no
713,42,80,no
6213,79,58,no
1927,49,24,no
3468,99,47,no
4468,53,29,no
6906,73,19,no
5163,63,67,no
7564,64,5,no
9408,39,22,no
8480,74,60,no
9698,96,97,no
5549,64,93,no
7999,89,91,no
4212,85,11,no
1830,29,54,no
8820,98,18,no
9348,13,42,no
9739,55,28,no
1876,1,89,no
2670,69,40,no
9703,7,79,no
3828,63,90,no
9970,95,68,no
9423,99,70,no
8887,1,58,no
2711,49,86,no
9442,33,75,no
1527,27,40,no
777,37,89,no
4209,1,51,no
9232,94,43,no
8437,70,2,no
469,62,98,no
2829,98,24,no
661,40,84,no
9648,96,66,no
3463,92,73,no
2794,84,13,no
6414,45,4,no
3076,7,85,no
9638,7,44,no
8719,72,99,no
8507,86,83,no
5248,3,89,no
7493,30,24,no
644,5,83,no
5122,11,92,no
7883,47,58,no
4783,64,10,no
7619,70,99,no
3057,95,63,no
1161,73,40,no
4672,36,30,no
4005,34,45,no
4739,77,84,no
8189,33,37,no
4350,36,48,no
471,7,64,no
141,6,53,no
3481,27,23,no
9654,96,39,no
6616,48,56,no
7123,70,40,no
5515,37,57,no
5621,48,6,no
4086,88,0,no
7100,71,9,no
1048,36,28,no
2240,90,63,no
3685,13,95,no
6832,77,19,no
9202,25,94,no
2740,81,40,no
321,33,16,no
9410,14,50,no
4695,47,13,no
5916,68,81,no
6506,82,26,no
3075,38,86,no
1640,97,95,no
7335,89,40,no
8649,21,41,no
7476,85,1,no
5238,61,85,no
2159,67,31,no
1928,48,39,no
4903,95,35,no
9007,75,54,no
4740,23,71,no
4448,4,60,no
5159,81,2,no
6715,80,51,no
2828,64,48,no
6662,40,74,no
9756,35,99,no
5571,20,68,no
8090,63,45,no
6200,86,40,no
7782,44,21,no
5739,43,16,no
5665,63,40,no
6500,29,35,no
5895,38,74,no
3629,26,75,no
6281,6,81,no
70,47,71,no
5400,54,29,no
7445,35,67,no
1176,2,84,no
3524,61,68,no
1670,87,13,no
4014,52,87,no
7124,51,50,no
9837,15,81,no
7636,27,39,no
5146,44,18,no
784,15,91,no
7719,62,84,no
6856,26,13,no
8075,6,3,no
3476,22,82,no
9942,11,37,no
2911,77,67,no
7308,48,51,no
2361,98,15,no
7953,9,10,no
6798,5,43,no
4185,49,60,no
7453,97,69,no
6145,61,91,no
2875,38,85,no
3748,98,49,no
1020,19,67,no
2977,65,6,no
4493,11,50,no
5295,33,73,no
3370,49,46,no
8265,77,94,no
8103,1,8,no
495,98,86,no
4199,63,23,no
9279,18,14,no
2679,9,41,no
2346,61,79,no
1456,13,32,no
5385,34,33,no
5387,35,87,no
7700,56,56,no
9146,12,87,no
6928,8,10,no
1940,18,48,no
9779,68,72,no
4990,34,53,no
8935,3,74,no
8982,76,68,no
8168,50,84,no
3055,47,6,no
8945,35,68,no
3621,81,24,no
9363,70,83,no
4712,85,69,no
2300,24,17,no
2724,80,18,no
9525,96,91,no
9427,52,7,no
7527,55,46,no
2384,70,54,no
9212,74,38,no
7698,39,70,no
1314,68,38,no
4418,89,43,no
1347,13,6,no
2954,2,43,no
1065,85,5,no
6155,35,73,no
2896,62,88,no
1818,74,37,no
5096,42,5,no
3149,46,83,no
978,83,35,no
5059,35,44,no
6494,77,81,no
5371,9,4,no
5267,4,97,no
1941,6,85,no
483,69,96,no
5425,35,91,no
7084,87,62,no
3386,68,36,no
822,80,16,no
7134,4,7,no
1434,69,19,no
7861,72,87,no
8799,87,40,no
806,25,81,no
1897,19,2,no
6884,60,46,no
4649,67,63,no
2501,46,19,no
5821,37,50,no
7168,74,13,no
8861,19,72,no
3287,6,88,no
1205,79,31,no
1546,69,60,no
7130,15,59,no
1966,67,40,no
9819,50,84,no
3885,87,26,no
3,71,36,no
7353,89,34,no
1272,43,60,no
6561,10,91,no
961,88,87,no
6909,26,33,no
3507,13,20,no
2073,0,26,no
6171,79,76,no
8554,36,31,no
2015,3,19,no
6612,8,37,no
1137,12,25,no
7915,38,30,no
8126,38,72,no
1767,63,0,no
2606,98,0,no
88,55,15,no
4729,39,5,no
5305,93,29,no
9045,47,6,no
9552,86,49,no
9932,20,28,no
7185,34,48,no
7528,15,31,no
5254,34,36,no
9500,24,77,no
8950,27,34,no
2110,94,99,no
4928,63,23,no
2281,37,13,no
9795,48,13,no
6286,66,16,no
5112,76,41,no
8227,2,39,no
1267,39,93,no
7627,4,69,no
2398,69,54,no
4035,43,13,no
6793,38,85,no
3305,6,11,no
6110,91,29,no
2251,30,7,no
9188,54,34,no
3412,34,73,no
2310,33,53,no
158,74,2,no
2420,48,7,no
7501,37,3,no
6387,59,46,no
9916,83,36,no
728,8,62,no
2975,74,25,no
1177,66,37,no
4520,6,35,no
5620,71,88,no
3911,59,13,no
8589,55,44,no
2446,19,4,no
9249,7,31,no
8536,60,16,no
868,73,40,no
1742,83,40,no
5206,43,46,no
5027,16,20,no
6861,59,34,no
7370,77,81,no
4426,20,44,no
5541,72,20,no
5666,87,8,no
4851,40,97,no
7392,80,25,no
5051,8,20,no
1875,87,79,no
7512,74,36,no
5001,47,98,no
7522,58,97,no
4747,87,34,no
1600,36,90,no
8767,4,4,no
5207,27,32,no
3779,54,58,no
9100,37,66,no
5824,64,93,no
2343,21,28,no
1384,60,97,no
613,24,40,no
9290,15,8,no
2470,75,8,no
3823,61,94,no
9569,58,96,no
3983,21,48,no
2131,30,17,no
6202,42,48,no
816,17,13,no
5092,78,60,no
8682,0,15,no
1857,86,24,no
3132,63,65,no
4045,51,64,no
8098,66,76,no
4081,8,28,no
9061,11,40,no
2050,2,97,no
3998,41,84,no
9602,61,92,no
2372,70,39,no
6415,90,74,no
1089,37,66,no
8708,40,71,no
6251,42,24,no
6227,97,32,no
9250,48,78,no
9617,75,27,no
1254,49,48,no
5714,13,13,no
9981,54,50,no
3751,11,41,no
2599,34,37,no
687,64,4,no
8840,91,16,no
8223,57,62,no
5106,61,48,no
9364,50,8,no
9072,56,94,no
6330,86,27,no
22,30,38,no
528,28,85,no
3409,8,10,no
6604,36,90,no
735,48,10,no
2712,42,76,no
383,92,71,no
8256,78,8,no
7000,62,51,no
5093,81,7,no
3627,48,28,no
7417,17,20,no
2968,54,41,no
1482,63,30,no
7959,50,12,no
2171,15,44,no
1655,67,75,no
24,74,92,no
2881,75,71,no
9690,38,66,no
9178,81,79,no
8447,2,24,no
7878,2,26,no
2747,28,7,no
7376,58,21,no
10,82,31,no
7730,45,68,no
814,78,97,no
4487,62,22,no
2024,54,43,no
666,26,84,no
2149,2,73,no
118,29,34,no
9613,29,69,no
5912,88,74,no
6433,59,93,no
8880,1,45,no
43,75,78,no
2877,7,54,no
656,54,26,no
6503,75,42,no
959,61,89,no
6349,99,5,no
4251,83,41,no
58,89,46,no
4842,86,90,no
9225,56,48,no
6697,24,19,no
6562,6,70,no
9539,16,97,no
8163,4,9,no
8864,57,0,no
1873,30,90,no
1231,44,85,no
793,74,33,no
2054,89,9,no
4244,44,4,no
170,94,52,no
6401,51,37,no
707,95,48,no
988,71,64,no
7259,27,67,no
7890,21,22,no
880,67,79,no
4760,36,15,no
1387,23,2,no
7438,37,2,no
3573,46,35,no
4296,34,14,no
9390,32,92,no
1041,0,10,no
6290,74,53,no
4177,95,73,no
2579,91,64,no
3002,33,33,no
6807,32,98,no
9772,93,41,no
7061,24,19,no
2737,91,78,no
1169,44,17,no
4311,58,61,no
4497,98,90,no
6001,53,79,no
4214,48,4,no
3962,82,74,no
1799,90,48,no
4255,27,85,no
8496,58,10,no
3344,34,68,no
455,67,36,no
4658,4,61,no
9436,31,16,no
6237,30,30,no
162,65,49,no
7792,88,56,no
4335,55,37,no
8814,58,39,no
4602,8,73,no
5800,99,10,no
9421,87,76,no
8359,51,21,no
8545,63,23,no
5407,76,58,no
147,39,84,no
5769,93,97,no
9571,96,57,no
9027,89,64,no
5453,69,26,no
7273,4,59,no
7141,7,76,no
2704,41,52,no
945,42,44,no
3610,89,75,no
4666,0,54,no
5919,22,70,no
7102,45,35,no
5326,77,78,no
3180,97,99,no
1427,68,20,no
8902,32,11,no
2866,56,45,no
8464,54,51,no
408,85,90,no
5933,49,75,no
4454,20,20,no
2534,24,12,no
7978,84,50,no
1860,70,41,no
5554,46,88,no
7910,90,14,no
6775,9,80,no
1131,66,61,no
7436,61,30,no
5820,77,57,no
3040,74,72,no
2244,52,15,no
6012,47,68,no
8522,44,5,no
4854,52,49,no
4415,21,30,no
9538,66,25,no
2195,18,24,no
268,84,31,no
8393,4,84,no
9307,9,89,no
5335,32,70,no
6732,26,50,no
4699,90,36,no
6698,47,31,no
8559,59,30,no
9397,9,51,no
7679,3,90,no
1506,36,99,no
2575,14,20,no
434,5,49,no
9086,51,68,no
4610,40,32,no
7203,30,45,no
2102,29,50,no
3941,75,98,no
6611,42,57,no
7736,29,17,no
693,38,81,no
1017,78,13,no
2738,61,9,no
4586,49,99,no
1531,33,19,no
9763,80,80,no
9596,9,62,no
8112,77,70,no
6825,5,44,no
4796,43,3,no
4657,85,99,no
2349,75,76,no
4581,21,71,no
1968,21,16,no
4570,56,25,no
2373,58,77,no
5764,25,40,no
4439,96,27,no
306,7,82,no
4105,18,85,no
9340,7,91,no
7024,49,38,no
1015,95,75,no
6256,75,27,no
9562,72,72,no
1639,74,10,no
7998,84,25,no
4835,40,81,no
448,16,0,no
8745,82,0,no
3920,3,1,no
7083,6,63,no
8871,90,23,no
7095,95,71,no
3896,19,96,no
8155,33,32,no
7711,38,6,no
1832,17,25,no
105,11,13,no
3852,27,26,no
6386,70,54,no
3015,3,54,no
2558,6,13,no
3594,26,49,no
5794,85,71,no
2259,67,3,no
7197,58,52,no
5734,75,24,no
3123,12,29,no
5785,80,82,no
9351,58,98,no
8524,85,39,no
3284,46,36,no
2929,2,47,no
3753,43,24,no
2316,31,91,no
7586,75,7,no
4112,59,87,no
4473,71,25,no
5264,77,73,no
9941,61,9,no
8810,65,37,no
9077,57,86,no
4011,10,62,no
7064,31,62,no
8220,82,2,no
1961,59,28,no
842,19,93,no
6498,34,40,no
9141,35,58,no
4721,36,81,no
8676,95,47,no
2220,37,93,no
1515,88,69,no
6370,5,5,no
7957,21,50,no
1858,77,79,no
1056,77,18,no
4126,78,13,no
7046,60,10,no
1634,3,34,no
9204,15,84,no
2006,40,68,no
6927,26,21,no
8281,16,95,no
407,1,55,no
8593,31,81,no
4736,53,72,no
6465,68,11,no
2485,9,58,no
6397,42,62,no
8187,10,96,no
7414,94,89,no
9829,12,81,no
8926,43,7,no
6183,39,9,no
9362,25,43,no
9625,4,31,no
3028,58,90,no
5831,91,88,no
349,73,21,no
1309,40,5,no
2991,96,33,no
1924,51,12,no
2946,45,30,no
4604,71,43,no
9927,12,77,no
2858,98,17,no
5133,13,10,no
2772,6,70,no
7136,88,20,no
8379,59,42,no
2284,50,32,no
710,87,39,no
438,5,2,no
6302,51,5,no
7022,42,27,no
8287,28,84,no
5781,74,44,no
3981,63,62,no
1571,22,68,no
637,64,56,no
681,85,60,no
4925,5,86,no
7306,69,81,no
788,6,85,no
327,76,29,no
1854,17,15,no
9055,0,5,no
7886,96,54,no
4201,80,98,no
2279,81,19,no
9113,99,76,no
9938,4,24,no
1544,94,56,no
8795,48,71,no
3130,27,76,no
8428,98,11,no
7404,79,97,no
403,99,6,no
4398,41,11,no
7475,74,99,no
2502,91,95,no
6139,8,57,no
5184,51,70,no
1460,37,7,no
4661,88,9,no
4044,71,70,no
5631,77,39,no
1909,20,63,no
1202,15,7,no
9726,70,61,no
619,69,47,no
3757,61,27,no
7366,29,72,no
836,22,5,no
1466,2,18,no
7319,71,71,no
6283,78,20,no
4173,71,52,no
2074,73,88,no
3848,29,62,no
821,80,94,no
6201,7,11,no
898,87,35,no
1343,58,12,no
280,86,31,no
5970,69,40,no
8667,76,60,no
9614,43,85,no
2702,75,30,no
96,44,11,no
1759,35,10,no
9018,26,8,no
2395,68,11,no
6184,63,1,no
7020,32,59,no
1075,95,58,no
8556,42,11,no
7409,51,35,no
7799,0,93,no
5342,60,14,no
2743,59,30,no
8827,7,55,no
922,23,33,no
3234,49,89,no
6602,69,35,no
2916,60,50,no
6485,84,7,no
7215,90,99,no
9079,28,86,no
7944,59,10,no
5406,87,66,no
2268,22,99,no
9444,93,44,no
531,31,96,no
1148,47,87,no
3306,90,54,no
4751,20,12,no
6922,1,29,no
7242,27,29,no
1319,14,51,no
342,0,25,no
1899,89,48,no
5865,30,49,no
8662,19,82,no
649,72,54,no
1134,90,7,no
9445,38,18,no
2038,18,83,no
8888,66,67,no
198,7,59,no
558,55,91,no
4978,82,91,no
2423,74,99,no
9862,31,0,no
3122,75,84,no
8575,79,93,no
9431,42,98,no
6680,14,33,no
8707,71,31,no
8262,88,78,no
1734,69,93,no
1493,82,76,no
7920,68,32,no
2338,42,14,no
5245,83,29,no
1199,66,95,no
4195,8,14,no
5190,65,7,no
6292,73,34,no
5322,33,96,no
1614,14,40,no
4279,22,32,no
3198,89,39,no
5984,68,8,no
2199,37,22,no
9051,12,23,no
2803,56,69,no
5605,85,79,no
2638,42,86,no
1226,56,63,no
9920,30,34,no
9224,84,10,no
6551,33,92,no
9142,23,31,no
3196,68,49,no
8533,51,34,no
5717,50,66,no
6508,7,10,no
6923,69,96,no
2441,5,5,no
5586,37,4,no
3456,80,85,no
725,72,71,no
8611,24,45,no
6307,7,30,no
491,31,56,no
6823,10,79,no
9028,98,8,no
7511,84,40,no
8396,13,25,no
841,61,38,no
5972,76,4,no
8878,29,5,no
9272,97,93,no
5332,14,99,no
5532,52,24,no
9626,95,54,no
1008,59,64,no
5599,95,63,no
4333,44,83,no
2758,51,91,no
9285,44,73,no
