id,x,y
6139,0,12
6140,5,4
6141,72,58
6142,66,45
6143,27,7
6144,77,79
6145,19,55
6146,73,25
6147,64,4
6148,72,72
6149,20,46
6150,11,4
6151,55,3
6152,46,27
6153,35,28
6154,16,48
6155,87,50
6156,11,13
6157,93,55
6158,7,13
6159,22,96
6160,73,54
6161,86,26
6162,39,77
6163,25,17
6164,57,57
6165,98,5
6166,51,11
6167,8,25
6168,1,92
6169,1,44
6170,58,97
6171,47,97
6172,14,32
6173,81,26
6174,18,73
6175,15,16
6176,80,95
6177,1,98
6178,40,72
6179,36,94
6180,30,36
6181,54,75
6182,0,8
6183,87,34
6184,14,81
6185,92,14
6186,61,4
6187,67,72
6188,82,8
6189,88,66
6190,27,93
6191,0,46
6192,28,94
6193,62,96
6194,3,40
6195,56,23
6196,99,28
6197,89,16
6198,36,8
6199,50,1
6200,1,83
6201,59,46
6202,47,31
6203,80,0
6204,97,34
6205,89,43
6206,75,64
6207,41,4
6208,33,64
6209,97,92
6210,52,49
6211,29,46
6212,93,72
6213,4,81
6214,62,36
6215,81,83
6216,26,30
6217,88,48
6218,29,77
6219,58,44
6220,98,63
6221,63,86
6222,66,63
6223,31,54
6224,17,6
6225,34,22
6226,15,33
6227,43,54
6228,54,44
6229,27,43
6230,19,54
6231,81,68
6232,74,78
6233,20,48
6234,46,36
6235,15,28
6236,53,68
6237,59,68
6238,87,95
6239,14,40
6240,54,78
6241,80,28
6242,3,94
6243,79,26
6244,88,82
6245,16,61
6246,25,60
6247,43,34
6248,48,42
6249,43,35
6250,1,88
6251,43,59
6252,70,89
6253,64,22
6254,45,51
6255,6,54
6256,46,40
6257,59,81
6258,22,4
6259,78,45
6260,10,56
6261,85,76
6262,12,12
6263,62,81
6264,69,56
6265,30,98
6266,8,18
6267,51,31
6268,29,47
6269,33,78
6270,75,7
6271,43,66
6272,34,88
6273,72,55
6274,64,77
6275,47,98
6276,64,7
6277,68,99
6278,18,21
6279,28,83
6280,59,33
6281,31,47
6282,11,57
6283,83,78
6284,63,7
6285,80,93
6286,41,73
6287,47,13
6288,32,26
6289,53,2
6290,77,0
6291,81,56
6292,75,48
6293,85,25
6294,88,33
6295,64,69
6296,41,64
6297,8,82
6298,31,32
6299,98,98
6300,44,51
6301,86,3
6302,28,96
6303,27,45
6304,97,98
6305,15,76
6306,21,22
6307,51,39
6308,35,18
6309,42,64
6310,98,37
6311,21,24
6312,64,83
6313,98,8
6314,96,12
6315,44,78
6316,67,16
6317,24,79
6318,36,93
6319,64,69
6320,28,40
6321,97,49
6322,40,78
6323,12,34
6324,30,15
6325,88,59
6326,72,97
6327,28,65
6328,70,74
6329,18,78
6330,48,23
6331,12,51
6332,64,24
6333,72,24
6334,50,20
6335,49,80
6336,26,81
6337,80,12
6338,19,28
6339,6,15
6340,2,47
6341,65,43
6342,27,77
6343,28,65
6344,7,24
6345,38,91
6346,99,72
6347,85,53
6348,27,99
6349,24,81
6350,74,85
6351,40,2
6352,23,28
6353,32,94
6354,26,28
6355,89,10
6356,5,58
6357,89,39
6358,64,82
6359,14,14
6360,49,65
6361,76,83
6362,73,28
6363,22,47
6364,12,70
6365,24,86
6366,55,58
6367,12,95
6368,32,52
6369,73,66
6370,35,10
6371,56,51
6372,61,62
6373,39,87
6374,20,79
6375,41,56
6376,40,47
6377,55,1
6378,76,29
6379,75,24
6380,61,40
6381,68,62
6382,1,68
6383,83,91
6384,40,42
6385,8,70
6386,42,79
6387,92,40
6388,42,9
6389,59,97
6390,18,36
6391,7,41
6392,89,47
6393,80,62
6394,95,84
6395,45,2
6396,67,13
6397,91,79
6398,23,76
6399,96,12
6400,46,70
6401,21,88
6402,91,17
6403,72,83
6404,35,24
6405,35,71
6406,7,20
6407,30,37
6408,27,81
6409,86,13
6410,5,84
6411,10,73
6412,95,73
6413,3,90
6414,59,97
6415,3,23
6416,49,0
6417,68,5
6418,88,78
6419,37,57
6420,35,73
6421,15,58
6422,55,17
6423,52,89
6424,9,20
6425,84,23
6426,60,21
6427,76,38
6428,51,18
6429,10,74
6430,45,47
6431,65,50
6432,25,21
6433,70,56
6434,60,62
6435,28,0
6436,93,60
6437,9,14
6438,96,29
6439,41,7
6440,70,21
6441,54,39
6442,18,0
6443,26,64
6444,20,95
6445,86,61
6446,0,37
6447,34,22
6448,9,80
6449,3,14
6450,79,21
6451,17,56
6452,51,43
6453,14,75
6454,76,96
6455,83,89
6456,82,46
6457,49,55
6458,81,59
6459,98,60
6460,82,79
6461,15,94
6462,54,64
6463,10,44
6464,21,28
6465,67,71
6466,54,42
6467,82,36
6468,76,99
6469,5,32
6470,68,86
6471,87,48
6472,64,87
6473,14,70
6474,56,25
6475,54,34
6476,74,66
6477,96,3
6478,99,22
6479,70,45
6480,76,66
6481,19,86
6482,61,38
6483,24,77
6484,53,60
6485,57,32
6486,56,14
6487,46,69
6488,87,19
6489,17,51
6490,63,89
6491,78,22
6492,20,46
6493,77,78
6494,3,50
6495,85,62
6496,2,2
6497,12,65
6498,94,83
6499,92,76
6500,91,99
6501,54,16
6502,34,87
6503,24,56
6504,90,0
6505,28,75
6506,24,16
6507,80,43
6508,99,75
6509,48,97
6510,25,34
6511,18,18
6512,67,20
6513,7,3
6514,6,86
6515,39,94
6516,14,26
6517,2,24
6518,18,77
6519,77,23
6520,98,93
6521,67,72
6522,47,90
6523,47,44
6524,85,84
6525,85,93
6526,37,3
6527,44,91
6528,32,76
6529,18,21
6530,63,21
6531,58,57
6532,54,23
6533,86,94
6534,67,23
6535,99,14
6536,0,95
6537,36,47
6538,70,7
6539,95,16
6540,68,42
6541,43,64
6542,19,30
6543,38,56
6544,94,95
6545,87,56
6546,76,88
6547,81,74
6548,95,30
6549,55,65
6550,13,46
6551,5,42
6552,7,21
6553,27,15
6554,52,11
6555,87,3
6556,29,2
6557,77,86
6558,96,89
6559,16,23
6560,90,69
6561,90,65
6562,55,43
6563,9,10
6564,60,41
6565,14,53
6566,67,23
6567,38,11
6568,11,47
6569,39,87
6570,56,95
6571,25,1
6572,46,8
6573,27,79
6574,10,73
6575,58,17
6576,88,72
6577,62,10
6578,96,65
6579,3,70
6580,11,19
6581,12,10
6582,53,2
6583,52,46
6584,18,6
6585,22,45
6586,43,90
6587,74,16
6588,95,77
6589,35,52
6590,48,77
6591,25,7
6592,60,88
6593,28,53
6594,11,23
6595,89,59
6596,26,35
6597,99,43
6598,38,48
6599,94,78
6600,81,31
6601,30,1
6602,43,92
6603,17,57
6604,69,85
6605,27,37
6606,8,27
6607,95,76
6608,59,32
6609,27,60
6610,28,14
6611,68,30
6612,4,57
6613,48,92
6614,31,3
6615,21,67
6616,24,50
6617,69,44
6618,79,4
6619,2,16
6620,70,81
6621,35,69
6622,26,40
6623,63,75
6624,8,76
6625,90,43
6626,23,67
6627,94,53
6628,52,55
6629,83,32
6630,53,23
6631,55,26
6632,86,79
6633,46,56
6634,42,32
6635,84,61
6636,78,83
6637,52,66
6638,62,32
6639,72,10
6640,31,19
6641,46,13
6642,94,1
6643,2,87
6644,1,25
6645,11,81
6646,63,21
6647,49,53
6648,41,16
6649,12,89
6650,67,51
6651,19,57
6652,25,86
6653,57,31
6654,48,36
6655,55,59
6656,18,83
6657,11,73
6658,68,47
6659,69,91
6660,8,78
6661,15,45
6662,31,37
6663,38,61
6664,28,23
6665,49,25
6666,97,82
6667,53,53
6668,95,84
6669,33,43
6670,23,38
6671,76,55
6672,64,52
6673,95,22
6674,64,85
6675,38,28
6676,6,60
6677,57,90
6678,63,26
6679,37,11
6680,48,28
6681,71,59
6682,42,69
6683,2,81
6684,31,71
6685,92,53
6686,11,52
6687,6,17
6688,38,73
6689,57,68
6690,73,36
6691,46,36
6692,23,33
6693,91,55
6694,40,34
6695,88,55
6696,26,0
6697,21,45
6698,96,7
6699,39,14
6700,52,33
6701,24,57
6702,21,18
6703,56,84
6704,42,28
6705,46,68
6706,39,90
6707,82,50
6708,21,78
6709,94,2
6710,41,71
6711,38,75
6712,51,80
6713,41,31
6714,83,82
6715,21,44
6716,61,61
6717,65,79
6718,3,60
6719,16,39
6720,89,82
6721,86,25
6722,37,42
6723,92,47
6724,82,66
6725,71,44
6726,98,74
6727,93,40
6728,98,72
6729,16,0
6730,10,90
6731,0,9
6732,75,73
6733,55,50
6734,64,61
6735,15,27
6736,66,68
6737,88,64
6738,92,55
6739,78,26
6740,70,33
6741,49,42
6742,64,15
6743,56,12
6744,55,33
6745,39,63
6746,70,57
6747,60,82
6748,28,64
6749,67,77
6750,33,43
6751,46,25
6752,59,30
6753,90,62
6754,62,10
6755,44,18
6756,10,86
6757,67,16
6758,34,32
6759,69,19
6760,76,74
6761,46,53
6762,57,27
6763,86,18
6764,25,51
6765,52,81
6766,69,6
6767,34,77
6768,84,23
6769,58,7
6770,2,69
6771,48,23
6772,90,94
6773,64,4
6774,39,87
6775,55,96
6776,66,78
6777,42,42
6778,91,87
6779,84,23
6780,20,81
6781,64,71
6782,17,14
6783,38,96
6784,3,93
6785,82,5
6786,40,6
6787,26,83
6788,88,96
6789,35,24
6790,92,62
6791,83,96
6792,44,58
6793,0,43
6794,15,31
6795,9,15
6796,36,85
6797,53,2
6798,18,79
6799,97,39
6800,6,96
6801,35,96
6802,95,58
6803,96,71
6804,33,41
6805,57,72
6806,8,16
6807,13,15
6808,10,96
6809,15,56
6810,32,20
6811,42,59
6812,73,24
6813,5,0
6814,69,58
6815,71,18
6816,28,32
6817,58,97
6818,32,50
6819,97,2
6820,26,22
6821,59,2
6822,7,59
6823,40,9
6824,20,18
6825,77,17
6826,3,96
6827,70,66
6828,27,12
6829,41,17
6830,99,55
6831,42,6
6832,32,94
6833,86,18
6834,39,27
6835,38,83
6836,37,40
6837,64,55
6838,97,69
6839,35,66
6840,68,48
6841,44,16
6842,51,70
6843,82,82
6844,77,29
6845,82,43
6846,32,63
6847,37,82
6848,77,16
6849,33,33
6850,91,7
6851,43,51
6852,63,59
6853,71,73
6854,47,54
6855,4,51
6856,2,82
6857,45,52
6858,30,13
6859,88,53
6860,80,84
6861,28,82
6862,62,99
6863,90,57
6864,42,77
6865,21,79
6866,60,53
6867,62,86
6868,24,13
6869,1,41
6870,50,84
6871,46,87
6872,95,7
6873,64,34
6874,82,24
6875,12,53
6876,72,7
6877,53,39
6878,92,72
6879,8,12
6880,66,24
6881,30,98
6882,27,87
6883,88,86
6884,73,13
6885,54,71
6886,82,2
6887,52,21
6888,3,20
6889,1,96
6890,68,82
6891,15,75
6892,24,43
6893,2,50
6894,32,33
6895,1,18
6896,30,17
6897,54,76
6898,28,97
6899,46,79
6900,60,8
6901,11,8
6902,79,44
6903,76,21
6904,38,19
6905,16,90
6906,69,49
6907,55,38
6908,76,46
6909,12,19
6910,83,87
6911,35,49
6912,69,77
6913,25,4
6914,85,89
6915,91,81
6916,7,55
6917,22,1
6918,79,93
6919,87,62
6920,95,5
6921,19,92
6922,3,18
6923,28,18
6924,79,36
6925,68,2
6926,64,5
6927,4,6
6928,35,72
6929,11,92
6930,95,94
6931,62,73
6932,66,13
6933,59,31
6934,59,40
6935,91,19
6936,21,23
6937,85,0
6938,53,87
6939,2,17
6940,80,89
6941,17,95
6942,46,49
6943,35,45
6944,57,37
6945,76,56
6946,11,45
6947,43,35
6948,50,29
6949,60,47
6950,20,81
6951,33,21
6952,64,55
6953,85,64
6954,61,97
6955,88,47
6956,58,51
6957,80,15
6958,17,76
6959,21,32
6960,81,17
6961,46,51
6962,33,47
6963,52,74
6964,50,95
6965,18,83
6966,17,11
6967,64,19
6968,59,40
6969,4,51
6970,66,77
6971,10,93
6972,3,41
6973,97,12
6974,74,2
6975,86,99
6976,55,67
6977,92,49
6978,25,21
6979,31,41
6980,83,72
6981,88,13
6982,26,26
6983,91,57
6984,49,82
6985,49,69
6986,63,43
6987,2,38
6988,34,50
6989,20,34
6990,62,49
6991,77,79
6992,46,67
6993,91,46
6994,72,8
6995,35,45
6996,30,89
6997,87,89
6998,87,68
6999,67,48
7000,44,54
7001,54,36
7002,2,70
7003,94,43
7004,78,45
7005,27,81
7006,35,39
7007,61,44
7008,1,13
7009,61,91
7010,86,54
7011,82,98
7012,91,80
7013,36,88
7014,73,28
7015,59,66
7016,84,78
7017,61,98
7018,32,77
7019,60,78
7020,24,18
7021,45,62
7022,94,20
7023,0,7
7024,65,66
7025,19,54
7026,36,1
7027,1,28
7028,1,19
7029,67,63
7030,15,95
7031,42,93
7032,73,70
7033,27,38
7034,5,65
7035,43,98
7036,28,37
7037,74,16
7038,60,3
7039,70,39
7040,76,41
7041,23,59
7042,22,38
7043,92,48
7044,60,10
7045,90,38
7046,5,15
7047,22,65
7048,88,77
7049,20,78
7050,53,58
7051,30,5
7052,7,35
7053,1,56
7054,56,32
7055,17,10
7056,8,36
7057,51,52
7058,88,47
7059,74,25
7060,4,92
7061,8,95
7062,99,89
7063,54,51
7064,70,37
7065,66,69
7066,85,81
7067,7,47
7068,92,57
7069,58,99
7070,56,16
7071,80,93
7072,12,97
7073,78,41
7074,12,12
7075,82,7
7076,65,98
7077,60,42
7078,58,23
7079,32,54
7080,57,94
7081,77,28
7082,60,46
7083,5,94
7084,21,78
7085,63,75
7086,65,45
7087,77,21
7088,17,67
7089,40,55
7090,30,34
7091,68,4
7092,86,20
7093,49,55
7094,13,86
7095,79,61
7096,38,51
7097,50,38
7098,2,23
7099,76,41
7100,29,38
7101,93,35
7102,95,26
7103,2,72
7104,20,74
7105,26,92
7106,36,87
7107,20,10
7108,6,70
7109,20,93
7110,90,34
7111,28,97
7112,86,65
7113,49,65
7114,53,54
7115,39,51
7116,58,24
7117,98,76
7118,38,11
7119,46,6
7120,14,53
7121,88,24
7122,58,59
7123,79,7
7124,59,53
7125,98,77
7126,62,92
7127,47,96
7128,95,57
7129,55,12
7130,26,49
7131,49,88
7132,19,7
7133,4,7
7134,8,67
7135,22,16
7136,66,8
7137,19,45
7138,15,2
7139,19,50
7140,19,31
7141,17,97
7142,78,18
7143,0,81
7144,90,58
7145,3,1
7146,71,80
7147,97,5
7148,55,7
7149,64,89
7150,19,38
7151,13,49
7152,15,23
7153,21,11
7154,40,68
7155,4,56
7156,61,79
7157,14,40
7158,13,79
7159,22,65
7160,49,80
7161,36,87
7162,84,42
7163,20,52
7164,1,67
7165,3,40
7166,76,76
7167,48,97
7168,34,28
7169,55,15
7170,75,66
7171,76,28
7172,68,87
7173,10,13
7174,27,27
7175,91,64
7176,41,65
7177,55,81
7178,46,92
7179,13,11
7180,54,81
7181,1,26
7182,64,46
7183,6,61
7184,67,13
7185,40,39
7186,76,38
7187,5,77
7188,70,47
7189,80,33
7190,26,67
7191,52,0
7192,6,92
7193,97,19
7194,51,25
7195,53,37
7196,67,6
7197,31,8
7198,66,6
7199,76,79
7200,95,71
7201,94,65
7202,19,4
7203,68,84
7204,14,9
7205,87,95
7206,49,62
7207,11,1
7208,10,17
7209,81,38
7210,0,93
7211,9,12
7212,78,63
7213,99,66
7214,38,62
7215,9,73
7216,68,78
7217,74,0
7218,98,76
7219,32,8
7220,98,74
7221,98,85
7222,8,43
7223,74,79
7224,59,95
7225,40,23
7226,0,78
7227,12,42
7228,15,80
7229,15,27
7230,24,74
7231,38,76
7232,69,37
7233,29,5
7234,1,3
7235,27,41
7236,23,64
7237,18,25
7238,40,55
7239,80,25
7240,59,80
7241,35,58
7242,20,86
7243,30,56
7244,10,41
7245,44,24
7246,82,65
7247,37,97
7248,44,31
7249,75,69
7250,67,42
7251,55,38
7252,6,75
7253,81,99
7254,39,6
7255,93,38
7256,1,92
7257,25,31
7258,57,55
7259,47,8
7260,25,39
7261,47,31
7262,41,28
7263,13,96
7264,50,53
7265,17,88
7266,61,93
7267,50,10
7268,35,5
7269,41,43
7270,73,95
7271,74,21
7272,79,60
7273,47,8
7274,25,92
7275,58,24
7276,81,47
7277,85,81
7278,20,25
7279,51,20
7280,20,75
7281,28,41
7282,16,34
7283,90,26
7284,6,95
7285,26,90
7286,42,26
7287,6,6
7288,93,53
7289,97,19
7290,9,32
7291,1,36
7292,70,34
7293,0,26
7294,6,81
7295,70,85
7296,75,42
7297,42,64
7298,84,17
7299,74,7
7300,82,24
7301,40,56
7302,63,56
7303,17,80
7304,7,82
7305,38,58
7306,87,60
7307,94,58
7308,64,45
7309,83,74
7310,28,27
7311,21,22
7312,63,23
7313,58,64
7314,93,56
7315,77,4
7316,38,36
7317,68,52
7318,60,92
7319,50,45
7320,41,76
7321,30,27
7322,67,49
7323,55,85
7324,21,41
7325,90,73
7326,65,91
7327,47,81
7328,4,88
7329,54,1
7330,41,7
7331,91,3
7332,87,39
7333,87,50
7334,89,65
7335,74,95
7336,97,69
7337,70,43
7338,10,28
7339,32,24
7340,47,86
7341,90,59
7342,86,58
7343,13,67
7344,69,49
7345,73,44
7346,41,31
7347,29,26
7348,52,6
7349,47,69
7350,84,60
7351,10,30
7352,89,93
7353,55,8
7354,29,43
7355,67,5
7356,84,32
7357,73,9
7358,13,78
7359,29,54
7360,14,18
7361,41,24
7362,90,58
7363,9,30
7364,19,49
7365,92,34
7366,36,68
7367,25,52
7368,45,14
7369,28,15
7370,33,44
7371,33,88
7372,63,79
7373,52,99
7374,95,93
7375,19,45
7376,76,14
7377,96,27
7378,27,28
7379,85,5
7380,80,31
7381,67,82
7382,13,87
7383,54,77
7384,52,10
7385,22,71
7386,94,17
7387,12,70
7388,20,41
7389,47,95
7390,30,83
7391,34,14
7392,59,49
7393,30,43
7394,72,15
7395,54,75
7396,5,27
7397,26,1
7398,64,13
7399,76,46
7400,27,75
7401,96,47
7402,30,11
7403,36,72
7404,43,75
7405,26,89
7406,32,42
7407,42,98
7408,92,4
7409,51,53
7410,65,21
7411,48,76
7412,37,66
7413,12,45
7414,71,51
7415,42,68
7416,70,54
7417,0,13
7418,29,90
7419,89,15
7420,69,3
7421,32,26
7422,91,46
7423,94,69
7424,41,16
7425,15,73
7426,54,92
7427,95,13
7428,47,2
7429,25,60
7430,54,24
7431,43,13
7432,51,30
7433,4,59
7434,45,56
7435,21,96
7436,12,2
7437,0,34
7438,49,14
7439,20,22
7440,48,41
7441,58,12
7442,12,53
7443,2,22
7444,26,24
7445,13,65
7446,95,66
7447,94,43
7448,23,77
7449,26,57
7450,76,40
7451,40,0
7452,38,2
7453,44,72
7454,98,44
7455,49,29
7456,75,22
7457,52,89
7458,98,67
7459,31,86
7460,55,27
7461,32,53
7462,81,95
7463,55,89
7464,45,52
7465,48,43
7466,53,98
7467,34,15
7468,90,9
7469,53,41
7470,40,2
7471,82,10
7472,69,49
7473,52,97
7474,49,0
7475,60,33
7476,9,93
7477,91,91
7478,68,65
7479,52,6
7480,21,98
7481,99,80
7482,45,96
7483,48,50
7484,78,95
7485,15,27
7486,40,7
7487,97,92
7488,94,7
7489,38,50
7490,18,90
7491,72,61
7492,63,65
7493,81,4
7494,59,69
7495,86,2
7496,75,50
7497,91,0
7498,36,71
7499,10,76
7500,68,64
7501,74,35
7502,87,39
7503,71,42
7504,38,7
7505,84,63
7506,88,70
7507,43,44
7508,46,39
7509,9,34
7510,75,43
7511,68,15
7512,7,81
7513,17,47
7514,41,68
7515,61,53
7516,40,59
7517,79,3
7518,14,86
7519,90,29
7520,42,41
7521,21,37
7522,53,55
7523,20,29
7524,65,48
7525,66,97
7526,62,65
7527,49,88
7528,26,63
7529,12,17
7530,26,53
7531,69,24
7532,47,31
7533,52,2
7534,50,61
7535,51,34
7536,60,11
7537,48,18
7538,30,68
7539,19,17
7540,9,9
7541,96,74
7542,78,78
7543,72,48
7544,13,19
7545,15,56
7546,59,52
7547,23,81
7548,22,52
7549,7,1
7550,27,14
7551,38,13
7552,82,82
7553,92,16
7554,51,53
7555,95,99
7556,94,67
7557,72,28
7558,7,25
7559,17,41
7560,79,55
7561,68,46
7562,57,97
7563,15,16
7564,79,69
7565,91,54
7566,19,4
7567,14,75
7568,69,45
7569,60,68
7570,54,22
7571,93,6
7572,60,80
7573,51,33
7574,71,11
7575,17,59
7576,67,80
7577,43,5
7578,63,48
7579,42,71
7580,65,19
7581,81,86
7582,48,69
7583,0,83
7584,93,84
7585,99,63
7586,14,48
7587,16,94
7588,58,19
7589,86,56
7590,6,30
7591,0,35
7592,48,34
7593,50,3
7594,22,49
7595,63,12
7596,61,18
7597,61,60
7598,69,49
7599,54,77
7600,58,57
7601,14,3
7602,31,5
7603,77,53
7604,26,85
7605,34,75
7606,54,16
7607,85,65
7608,45,11
7609,41,8
7610,2,54
7611,24,63
7612,89,8
7613,49,35
7614,34,1
7615,76,42
7616,19,33
7617,88,45
7618,8,49
7619,50,24
7620,55,22
7621,98,62
7622,66,30
7623,55,6
7624,6,52
7625,27,92
7626,49,68
7627,73,26
7628,75,31
7629,21,85
7630,86,1
7631,74,69
7632,72,22
7633,16,25
7634,59,84
7635,9,72
7636,14,55
7637,42,84
7638,68,42
7639,10,37
7640,50,4
7641,63,88
7642,9,18
7643,29,73
7644,49,94
7645,50,99
7646,59,85
7647,46,24
7648,99,47
7649,62,79
7650,71,19
7651,23,48
7652,71,96
7653,91,91
7654,94,84
7655,56,18
7656,36,45
7657,19,88
7658,96,19
7659,66,40
7660,57,40
7661,29,29
7662,82,5
7663,51,84
7664,0,55
7665,42,56
7666,95,68
7667,5,52
7668,24,54
7669,78,60
7670,24,8
7671,22,15
7672,33,82
7673,0,53
7674,6,34
7675,18,95
7676,71,34
7677,20,62
7678,82,66
7679,79,4
7680,65,85
7681,78,64
7682,56,20
7683,78,90
7684,64,23
7685,25,10
7686,57,30
7687,16,6
7688,78,5
7689,33,56
7690,1,54
7691,44,96
7692,81,57
7693,1,94
7694,5,30
7695,10,18
7696,88,57
7697,11,89
7698,75,75
7699,56,51
7700,97,66
7701,93,1
7702,26,18
7703,74,83
7704,99,34
7705,70,1
7706,86,85
7707,83,37
7708,37,96
7709,24,56
7710,95,46
7711,22,93
7712,57,96
7713,86,13
7714,89,62
7715,59,95
7716,40,42
7717,26,32
7718,62,43
7719,11,70
7720,4,88
7721,4,26
7722,87,72
7723,41,36
7724,50,16
7725,93,77
7726,48,35
7727,55,24
7728,54,11
7729,88,46
7730,73,57
7731,63,87
7732,0,28
7733,59,77
7734,21,18
7735,1,48
7736,43,50
7737,82,98
7738,66,75
7739,43,16
7740,59,7
7741,58,57
7742,37,29
7743,0,37
7744,10,7
7745,6,16
7746,53,66
7747,56,80
7748,80,89
7749,47,41
7750,42,12
7751,79,59
7752,24,33
7753,46,11
7754,45,33
7755,15,77
7756,3,2
7757,31,96
7758,0,67
7759,64,67
7760,2,84
7761,55,20
7762,37,84
7763,59,29
7764,11,24
7765,48,69
7766,18,59
7767,60,19
7768,36,80
7769,30,64
7770,9,0
7771,29,88
7772,34,58
7773,95,24
7774,66,91
7775,46,79
7776,91,89
7777,48,0
7778,46,49
7779,23,52
7780,86,10
7781,87,98
7782,18,34
7783,42,60
7784,4,9
7785,61,94
7786,93,83
7787,20,56
7788,18,73
7789,43,45
7790,63,91
7791,62,45
7792,7,34
7793,76,59
7794,69,0
7795,60,85
7796,43,45
7797,72,24
7798,57,18
7799,12,88
7800,21,64
7801,57,86
7802,91,93
7803,56,42
7804,64,16
7805,68,62
7806,52,73
7807,22,95
7808,10,62
7809,42,84
7810,39,97
7811,49,43
7812,76,62
7813,22,89
7814,24,58
7815,43,95
7816,70,80
7817,75,64
7818,83,53
7819,74,78
7820,73,32
7821,81,69
7822,29,0
7823,67,37
7824,69,54
7825,98,84
7826,61,45
7827,59,5
7828,27,83
7829,26,60
7830,92,16
7831,50,75
7832,23,21
7833,12,22
7834,67,84
7835,73,15
7836,2,74
7837,49,87
7838,23,84
7839,48,20
7840,74,33
7841,0,21
7842,12,58
7843,92,16
7844,60,25
7845,77,0
7846,38,24
7847,14,66
7848,86,41
7849,26,47
7850,95,98
7851,8,77
7852,62,89
7853,61,65
7854,56,23
7855,96,39
7856,24,79
7857,73,19
7858,69,31
7859,29,60
7860,2,42
7861,29,62
7862,3,68
7863,1,20
7864,14,56
7865,30,91
7866,16,58
7867,37,54
7868,1,70
7869,30,71
7870,28,69
7871,57,68
7872,75,10
7873,2,56
7874,13,61
7875,19,23
7876,83,53
7877,76,93
7878,64,40
7879,37,90
7880,93,90
7881,74,8
7882,60,25
7883,56,10
7884,58,26
7885,48,79
7886,89,83
7887,68,45
7888,78,1
7889,7,2
7890,81,54
7891,48,95
7892,40,83
7893,76,44
7894,44,88
7895,72,74
7896,98,20
7897,4,9
7898,38,86
7899,86,19
7900,54,42
7901,14,96
7902,71,20
7903,98,55
7904,72,42
7905,77,59
7906,92,21
7907,44,30
7908,36,36
7909,94,10
7910,50,54
7911,91,11
7912,12,65
7913,64,55
7914,2,0
7915,73,96
7916,56,76
7917,58,91
7918,98,37
7919,10,71
7920,80,91
7921,97,20
7922,67,52
7923,18,59
7924,54,64
7925,36,46
7926,80,79
7927,96,57
7928,86,30
7929,83,85
7930,17,79
7931,53,29
7932,61,50
7933,63,12
7934,51,91
7935,2,45
7936,5,98
7937,99,90
7938,80,41
7939,12,54
7940,96,42
7941,75,86
7942,66,33
7943,99,58
7944,33,65
7945,69,37
7946,92,73
7947,72,7
7948,25,27
7949,99,45
7950,39,66
7951,82,4
7952,0,15
7953,79,38
7954,44,66
7955,41,20
7956,21,78
7957,47,13
7958,64,30
7959,50,96
7960,7,84
7961,62,74
7962,71,82
7963,45,78
7964,27,87
7965,24,96
7966,13,40
7967,78,9
7968,58,57
7969,9,49
7970,52,45
7971,69,94
7972,2,91
7973,56,88
7974,68,37
7975,27,10
7976,27,91
7977,9,36
7978,32,29
7979,74,27
7980,29,32
7981,78,49
7982,79,52
7983,99,16
7984,62,34
7985,76,85
7986,54,11
7987,62,46
7988,25,85
7989,79,8
7990,18,51
7991,81,76
7992,11,87
7993,52,10
7994,88,96
7995,8,75
7996,29,82
7997,75,11
7998,40,91
7999,46,14
8000,86,85
8001,4,54
8002,99,55
8003,31,86
8004,55,11
8005,87,57
8006,99,23
8007,84,33
8008,40,75
8009,12,11
8010,19,30
8011,11,57
8012,81,58
8013,26,19
8014,22,25
8015,14,63
8016,24,57
8017,26,66
8018,34,44
8019,10,80
8020,64,71
8021,37,26
8022,92,4
8023,32,31
8024,84,87
8025,42,38
8026,38,3
8027,92,66
8028,35,5
8029,53,20
8030,46,61
8031,60,36
8032,84,33
8033,97,44
8034,40,69
8035,66,27
8036,57,13
8037,26,2
8038,53,96
8039,26,30
8040,33,21
8041,19,99
8042,21,75
8043,96,75
8044,23,30
8045,71,63
8046,51,92
8047,19,34
8048,37,28
8049,48,84
8050,26,89
8051,5,27
8052,4,84
8053,54,51
8054,97,87
8055,52,10
8056,13,62
8057,50,3
8058,72,31
8059,25,28
8060,65,45
8061,40,81
8062,87,32
8063,96,65
8064,13,47
8065,97,23
8066,87,14
8067,95,14
8068,79,52
8069,35,26
8070,62,29
8071,1,1
8072,60,12
8073,71,25
8074,55,97
8075,60,83
8076,50,81
8077,88,40
8078,37,41
8079,16,84
8080,53,79
8081,71,61
8082,6,72
8083,93,37
8084,56,76
8085,7,2
8086,85,71
8087,18,15
8088,80,92
8089,43,30
8090,47,52
8091,63,81
8092,56,28
8093,1,76
8094,64,10
8095,8,80
8096,28,99
8097,40,25
8098,69,66
8099,3,91
8100,9,98
8101,51,14
8102,88,28
8103,27,72
8104,66,59
8105,47,73
8106,74,59
8107,42,26
8108,47,85
8109,68,63
8110,89,34
8111,91,3
8112,24,81
8113,99,21
8114,24,80
8115,26,48
8116,49,22
8117,55,0
8118,63,25
8119,61,30
8120,54,80
8121,59,33
8122,70,20
8123,12,91
8124,78,71
8125,35,24
8126,95,95
8127,84,21
8128,75,22
8129,34,15
8130,6,11
8131,55,98
8132,94,53
8133,78,40
8134,1,2
8135,65,76
8136,49,73
8137,76,60
